"Flow ID","Src IP","Src Port","Dst IP","Dst Port","Protocol","Flow Duration","Tot Fwd Pkts","Tot Bwd Pkts","TotLen Fwd Pkts","TotLen Bwd Pkts","Fwd Pkt Len Max","Fwd Pkt Len Min","Fwd Pkt Len Mean","Fwd Pkt Len Std","Bwd Pkt Len Max","Bwd Pkt Len Min","Bwd Pkt Len Mean","Bwd Pkt Len Std","Flow Byts/s","Flow Pkts/s","Fwd Header Len","Bwd Header Len","Pkt Len Mean","Pkt Len Std","Pkt Len Var","Label"
"8.8.4.4-10.11.10.25-443-57932-6","10.11.10.25","57932","8.8.4.4","443","6","130","1","1","0","0","0","0","0","0","0","0","0","0","0","15384.615384615","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57930-6","10.11.10.25","57930","8.8.8.8","443","6","161588","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3199.4950120058","37.131470158675","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57930-6","10.11.10.25","57930","8.8.8.8","443","6","327","1","1","0","0","0","0","0","0","0","0","0","0","0","6116.2079510703","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57934-6","10.11.10.25","57934","8.8.4.4","443","6","103578","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4991.4074417347","57.927359091699","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57934-6","10.11.10.25","57934","8.8.4.4","443","6","297","1","1","0","0","0","0","0","0","0","0","0","0","0","6734.0067340067","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57935-6","10.11.10.25","57935","8.8.4.4","443","6","54440","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","9496.6936076414","110.21307861866","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57937-6","10.11.10.25","57937","8.8.4.4","443","6","54225","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","9534.3476256339","110.65006915629","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57935-6","10.11.10.25","57935","8.8.4.4","443","6","287","1","1","0","0","0","0","0","0","0","0","0","0","0","6968.6411149826","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57937-6","10.11.10.25","57937","8.8.4.4","443","6","450","1","1","0","0","0","0","0","0","0","0","0","0","0","4444.4444444444","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57939-6","10.11.10.25","57939","8.8.8.8","443","6","49259","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","10495.54396151","121.80515235794","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57939-6","10.11.10.25","57939","8.8.8.8","443","6","301","1","1","0","0","0","0","0","0","0","0","0","0","0","6644.5182724252","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57938-6","10.11.10.25","57938","8.8.8.8","443","6","56756","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","9109.1690746353","105.71569525689","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57938-6","10.11.10.25","57938","8.8.8.8","443","6","226","1","1","0","0","0","0","0","0","0","0","0","0","0","8849.5575221239","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57942-6","10.11.10.25","57942","8.8.8.8","443","6","61166","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","8452.4082006343","98.093712193048","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57942-6","10.11.10.25","57942","8.8.8.8","443","6","343","1","1","0","0","0","0","0","0","0","0","0","0","0","5830.9037900875","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57940-6","10.11.10.25","57940","8.8.8.8","443","6","70559","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","7327.2013492255","85.0352187531","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57940-6","10.11.10.25","57940","8.8.8.8","443","6","265","1","1","0","0","0","0","0","0","0","0","0","0","0","7547.1698113208","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57943-6","10.11.10.25","57943","8.8.4.4","443","6","68811","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","7513.3336239845","87.195361206784","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57943-6","10.11.10.25","57943","8.8.4.4","443","6","151","1","1","0","0","0","0","0","0","0","0","0","0","0","13245.033112583","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57944-6","10.11.10.25","57944","8.8.8.8","443","6","45115","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","11459.603236174","132.99346115483","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57944-6","10.11.10.25","57944","8.8.8.8","443","6","250","1","1","0","0","0","0","0","0","0","0","0","0","0","8000","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57946-6","10.11.10.25","57946","8.8.8.8","443","6","45894","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","11265.089118403","130.73604392731","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57946-6","10.11.10.25","57946","8.8.8.8","443","6","303","1","1","0","0","0","0","0","0","0","0","0","0","0","6600.6600660066","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57949-6","10.11.10.25","57949","8.8.8.8","443","6","42783","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","12084.239066919","140.24261973214","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57949-6","10.11.10.25","57949","8.8.8.8","443","6","228","1","1","0","0","0","0","0","0","0","0","0","0","0","8771.9298245614","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57948-6","10.11.10.25","57948","8.8.4.4","443","6","53205","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","9717.1318485105","112.77135607556","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57948-6","10.11.10.25","57948","8.8.4.4","443","6","336","1","1","0","0","0","0","0","0","0","0","0","0","0","5952.3809523809","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57951-6","10.11.10.25","57951","8.8.4.4","443","6","55525","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","9311.1211166141","108.05943268798","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57951-6","10.11.10.25","57951","8.8.4.4","443","6","446","1","1","0","0","0","0","0","0","0","0","0","0","0","4484.3049327354","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57953-6","10.11.10.25","57953","8.8.8.8","443","6","53061","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","9743.5027609732","113.07740148131","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57953-6","10.11.10.25","57953","8.8.8.8","443","6","289","1","1","0","0","0","0","0","0","0","0","0","0","0","6920.4152249135","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57955-6","10.11.10.25","57955","8.8.8.8","443","6","103382","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","5000.8705577373","58.037182488247","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57955-6","10.11.10.25","57955","8.8.8.8","443","6","452","1","1","0","0","0","0","0","0","0","0","0","0","0","4424.7787610619","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57956-6","10.11.10.25","57956","8.8.4.4","443","6","143064","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3613.7672650003","41.939271934239","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57956-6","10.11.10.25","57956","8.8.4.4","443","6","454","1","1","0","0","0","0","0","0","0","0","0","0","0","4405.2863436123","20","20","0","0","0","0"
"142.250.192.46-10.11.10.25-443-56842-6","10.11.10.25","56842","142.250.192.46","443","6","1290804","2","3","517","0","517","0","258.5","365.57420587345","0","0","0","0","400.5255639121","3.8735547767128","40","84","86.166666666667","211.06436616982","44548.166666667","0"
"142.250.192.46-10.11.10.25-443-56844-6","10.11.10.25","56844","142.250.192.46","443","6","1278708","2","3","517","0","517","0","258.5","365.57420587345","0","0","0","0","404.31435480188","3.9101968549505","40","84","86.166666666667","211.06436616982","44548.166666667","0"
"8.8.8.8-10.11.10.25-443-57961-6","10.11.10.25","57961","8.8.8.8","443","6","72884","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","7093.4635859722","82.322594808188","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57961-6","10.11.10.25","57961","8.8.8.8","443","6","273","1","1","0","0","0","0","0","0","0","0","0","0","0","7326.0073260073","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57801-6","10.11.10.25","57801","8.8.8.8","443","6","15145658","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","34.135195710876","0.66025523618716","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57801-6","10.11.10.25","57801","8.8.8.8","443","6","262","1","1","0","0","0","0","0","0","0","0","0","0","0","7633.5877862595","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57963-6","10.11.10.25","57963","8.8.4.4","443","6","74945","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","6898.3921542464","80.058709720462","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-57963-6","10.11.10.25","57963","8.8.4.4","443","6","332","1","1","0","0","0","0","0","0","0","0","0","0","0","6024.0963855422","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57966-6","10.11.10.25","57966","8.8.8.8","443","6","60691","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","8518.5612364271","98.861445683874","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57966-6","10.11.10.25","57966","8.8.8.8","443","6","319","1","1","0","0","0","0","0","0","0","0","0","0","0","6269.592476489","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57807-6","10.11.10.25","57807","8.8.8.8","443","6","15170885","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","34.078433789459","0.659157326682","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57807-6","10.11.10.25","57807","8.8.8.8","443","6","330","1","1","0","0","0","0","0","0","0","0","0","0","0","6060.6060606061","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57806-6","10.11.10.25","57806","8.8.8.8","443","6","15178204","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","34.06200101145","0.65883947797776","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57806-6","10.11.10.25","57806","8.8.8.8","443","6","269","1","1","0","0","0","0","0","0","0","0","0","0","0","7434.9442379182","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57803-6","10.11.10.25","57803","8.8.8.8","443","6","15273035","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","33.850508428744","0.65474871235481","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57803-6","10.11.10.25","57803","8.8.8.8","443","6","165","1","1","0","0","0","0","0","0","0","0","0","0","0","12121.212121212","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57808-6","10.11.10.25","57808","8.8.8.8","443","6","15108007","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","34.220264790717","0.66190067293456","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57808-6","10.11.10.25","57808","8.8.8.8","443","6","143","1","1","0","0","0","0","0","0","0","0","0","0","0","13986.013986014","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57802-6","10.11.10.25","57802","8.8.8.8","443","6","15332292","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","33.719681310531","0.65221820716694","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57802-6","10.11.10.25","57802","8.8.8.8","443","6","311","1","1","0","0","0","0","0","0","0","0","0","0","0","6430.8681672026","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57964-6","10.11.10.25","57964","8.8.8.8","443","6","356398","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1450.6254243851","16.835111308144","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57964-6","10.11.10.25","57964","8.8.8.8","443","6","323","1","1","0","0","0","0","0","0","0","0","0","0","0","6191.9504643963","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57970-6","10.11.10.25","57970","8.8.8.8","443","6","242160","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2134.9520977866","24.777006937562","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57970-6","10.11.10.25","57970","8.8.8.8","443","6","264","1","1","0","0","0","0","0","0","0","0","0","0","0","7575.7575757576","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57971-6","10.11.10.25","57971","8.8.8.8","443","6","317304","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1629.3522930691","18.909310944709","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57971-6","10.11.10.25","57971","8.8.8.8","443","6","226","1","1","0","0","0","0","0","0","0","0","0","0","0","8849.5575221239","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57974-6","10.11.10.25","57974","8.8.8.8","443","6","306059","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1689.216784999","19.604063268847","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57973-6","10.11.10.25","57973","8.8.8.8","443","6","326251","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1584.6694722775","18.390748227592","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57974-6","10.11.10.25","57974","8.8.8.8","443","6","307","1","1","0","0","0","0","0","0","0","0","0","0","0","6514.657980456","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57973-6","10.11.10.25","57973","8.8.8.8","443","6","288","1","1","0","0","0","0","0","0","0","0","0","0","0","6944.4444444444","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57832-6","10.11.10.25","57832","8.8.8.8","443","6","7112300","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","72.690971978122","1.2654134386907","136","104","51.7","163.4897550307","26728.9","0"
"8.8.8.8-10.11.10.25-443-57832-6","10.11.10.25","57832","8.8.8.8","443","6","185","1","1","0","0","0","0","0","0","0","0","0","0","0","10810.810810811","20","20","0","0","0","0"
"224.0.0.251-10.11.4.83-5353-5353-17","10.11.4.83","5353","224.0.0.251","5353","17","56695588","3","1","257","91","91","83","85.666666666667","4.618802153517","91","91","91","0","6.138043757479","0.070552227097459","24","8","87.8","4.3817804600413","19.2","0"
"142.250.183.131-10.11.10.25-443-56837-6","10.11.10.25","56837","142.250.183.131","443","6","2196590","10","13","1719","8579","605","0","171.9","260.66302213991","1460","0","659.92307692308","740.31620063529","4688.1757633423","10.470775156037","224","296","429.08333333333","615.96865509372","379417.38405797","0"
"142.250.183.131-10.11.10.25-443-56837-6","10.11.10.25","56837","142.250.183.131","443","6","53767","3","4","0","2011","0","0","0","0","1412","0","502.75","668.41073949082","37402.123979392","130.19138133056","84","92","251.5","513.43827004116","263618.85714286","0"
"8.8.8.8-10.11.10.25-443-57975-6","10.11.10.25","57975","8.8.8.8","443","6","109949","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4702.1801016835","54.57075553211","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57975-6","10.11.10.25","57975","8.8.8.8","443","6","410","1","1","0","0","0","0","0","0","0","0","0","0","0","4878.0487804878","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57817-6","10.11.10.25","57817","8.8.8.8","443","6","15094577","6","4","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","34.25071136475","0.66248958152322","168","104","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57817-6","10.11.10.25","57817","8.8.8.8","443","6","299","1","1","0","0","0","0","0","0","0","0","0","0","0","6688.9632107023","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57972-6","10.11.10.25","57972","8.8.8.8","443","6","677466","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","763.1379286931","8.8565330215834","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57972-6","10.11.10.25","57972","8.8.8.8","443","6","313","1","1","0","0","0","0","0","0","0","0","0","0","0","6389.7763578275","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57978-6","10.11.10.25","57978","8.8.8.8","443","6","156999","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3293.0146051886","38.216803928687","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57978-6","10.11.10.25","57978","8.8.8.8","443","6","280","1","1","0","0","0","0","0","0","0","0","0","0","0","7142.8571428571","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57836-6","10.11.10.25","57836","8.8.4.4","443","6","7074591","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","73.078429551616","1.2721583480939","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57836-6","10.11.10.25","57836","8.8.4.4","443","6","220","1","1","0","0","0","0","0","0","0","0","0","0","0","9090.9090909091","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57835-6","10.11.10.25","57835","8.8.4.4","443","6","7122932","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","72.582470252419","1.2635246272181","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57835-6","10.11.10.25","57835","8.8.4.4","443","6","140","1","1","0","0","0","0","0","0","0","0","0","0","0","14285.714285714","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57982-6","10.11.10.25","57982","8.8.8.8","443","6","106121","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4871.7972880014","56.539233516458","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57982-6","10.11.10.25","57982","8.8.8.8","443","6","231","1","1","0","0","0","0","0","0","0","0","0","0","0","8658.0086580086","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57980-6","10.11.10.25","57980","8.8.8.8","443","6","114592","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4511.6587545378","52.359676068137","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57980-6","10.11.10.25","57980","8.8.8.8","443","6","295","1","1","0","0","0","0","0","0","0","0","0","0","0","6779.6610169491","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57980-6","8.8.8.8","443","10.11.10.25","57980","6","140423","0","3","0","0","0","0","0","0","0","0","0","0","0","21.364021563419","0","60","0","0","0","0"
"10.11.10.25-34.98.74.57-57968-443-6","10.11.10.25","57968","34.98.74.57","443","6","1768643","5","7","597","3433","517","0","119.4","224.94843853648","1412","0","490.42857142857","667.67353727773","2278.5830718805","6.7848627450537","100","164","310","530.939262063","281896.5","0"
"10.11.10.25-35.186.224.25-57529-443-6","10.11.10.25","57529","35.186.224.25","443","6","32534937","14","15","5461","5520","1365","0","390.07142857143","562.19740090329","1460","0","368","547.10223646304","337.51410061129","0.89134950530256","304","348","366.03333333333","539.52331983305","291085.41264368","0"
"10.11.10.25-35.186.224.25-57533-443-6","10.11.10.25","57533","35.186.224.25","443","6","32535144","11","14","3180","5958","1292","0","289.09090909091","518.68342070004","1460","0","425.57142857143","558.93672605785","280.86551576351","0.76839985708992","244","316","351.46153846154","528.95619711044","279794.65846154","0"
"224.0.0.251-10.11.8.156-5353-5353-17","10.11.8.156","5353","224.0.0.251","5353","17","10593277","1","1","61","123","61","61","61","0","123","123","123","0","17.36950709398","0.18879899015196","8","8","102.33333333333","35.795716689757","1281.3333333333","0"
"8.8.4.4-10.11.10.25-443-57861-6","10.11.10.25","57861","8.8.4.4","443","6","7332475","6","5","517","0","517","0","86.166666666667","211.06436616982","0","0","0","0","70.508252670483","1.5001755887337","168","136","43.083333333333","149.24504458552","22274.083333333","0"
"8.8.4.4-10.11.10.25-443-57861-6","10.11.10.25","57861","8.8.4.4","443","6","244","1","1","0","0","0","0","0","0","0","0","0","0","0","8196.7213114754","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57844-6","10.11.10.25","57844","8.8.4.4","443","6","7617850","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","67.866917831146","1.1814357069252","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57858-6","10.11.10.25","57858","8.8.4.4","443","6","7460369","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","69.29952124352","1.2063746444713","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57851-6","10.11.10.25","57851","8.8.4.4","443","6","7570449","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","68.291854287639","1.1888330533631","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57845-6","10.11.10.25","57845","8.8.4.4","443","6","7602471","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","68.004205474773","1.1838256272204","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57851-6","10.11.10.25","57851","8.8.4.4","443","6","205","1","1","0","0","0","0","0","0","0","0","0","0","0","9756.0975609756","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57858-6","10.11.10.25","57858","8.8.4.4","443","6","155","1","1","0","0","0","0","0","0","0","0","0","0","0","12903.225806452","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57845-6","10.11.10.25","57845","8.8.4.4","443","6","126","1","1","0","0","0","0","0","0","0","0","0","0","0","15873.015873016","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57844-6","10.11.10.25","57844","8.8.4.4","443","6","1303","1","1","0","0","0","0","0","0","0","0","0","0","0","1534.9194167306","20","20","0","0","0","0"
"10.11.10.25-52.109.120.44-57969-443-6","10.11.10.25","57969","52.109.120.44","443","6","1723541","14","17","1948","8085","744","0","139.14285714286","257.37188213611","1460","0","475.58823529412","627.75752273704","5821.1554004227","17.986227191578","304","364","313.53125","512.32921524971","262481.22479839","0"
"8.8.4.4-10.11.10.25-443-57863-6","10.11.10.25","57863","8.8.4.4","443","6","7300520","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","70.816873318613","1.2327888972292","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57863-6","10.11.10.25","57863","8.8.4.4","443","6","236","1","1","0","0","0","0","0","0","0","0","0","0","0","8474.5762711864","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57862-6","10.11.10.25","57862","8.8.8.8","443","6","7348976","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","70.349937188528","1.2246604152742","136","104","51.7","163.4897550307","26728.9","0"
"8.8.8.8-10.11.10.25-443-57862-6","10.11.10.25","57862","8.8.8.8","443","6","213","1","1","0","0","0","0","0","0","0","0","0","0","0","9389.6713615023","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57865-6","10.11.10.25","57865","8.8.4.4","443","6","7286573","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","70.952421666536","1.2351485396496","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57865-6","10.11.10.25","57865","8.8.4.4","443","6","275","1","1","0","0","0","0","0","0","0","0","0","0","0","7272.7272727273","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57868-6","10.11.10.25","57868","8.8.8.8","443","6","7244158","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","71.36785255098","1.2423804119126","136","104","51.7","163.4897550307","26728.9","0"
"8.8.8.8-10.11.10.25-443-57868-6","10.11.10.25","57868","8.8.8.8","443","6","252","1","1","0","0","0","0","0","0","0","0","0","0","0","7936.5079365079","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57864-6","10.11.10.25","57864","8.8.4.4","443","6","7298323","5","4","517","0","517","0","103.4","231.20942887348","0","0","0","0","70.838191184468","1.233160001277","136","104","51.7","163.4897550307","26728.9","0"
"8.8.4.4-10.11.10.25-443-57864-6","10.11.10.25","57864","8.8.4.4","443","6","291","1","1","0","0","0","0","0","0","0","0","0","0","0","6872.852233677","20","20","0","0","0","0"
"10.11.10.25-52.109.120.44-57969-443-6","52.109.120.44","443","10.11.10.25","57969","6","217","1","2","0","0","0","0","0","0","0","0","0","0","0","13824.884792627","20","40","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57878-6","10.11.10.25","57878","8.8.4.4","443","6","7115038","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","72.662999129449","1.4054738709758","136","136","47","155.8813651467","24299","0"
"8.8.4.4-10.11.10.25-443-57878-6","10.11.10.25","57878","8.8.4.4","443","6","274","1","1","0","0","0","0","0","0","0","0","0","0","0","7299.2700729927","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57983-6","10.11.10.25","57983","8.8.8.8","443","6","187094","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2763.3168353875","32.069441029643","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57983-6","10.11.10.25","57983","8.8.8.8","443","6","200","1","1","0","0","0","0","0","0","0","0","0","0","0","10000","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57879-6","10.11.10.25","57879","8.8.4.4","443","6","7127718","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","72.53373379811","1.4029735744315","136","136","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57874-6","10.11.10.25","57874","8.8.8.8","443","6","7190735","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","71.898074397123","1.3906784216078","136","136","47","155.8813651467","24299","0"
"8.8.4.4-10.11.10.25-443-57879-6","10.11.10.25","57879","8.8.4.4","443","6","141","1","1","0","0","0","0","0","0","0","0","0","0","0","14184.397163121","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57874-6","10.11.10.25","57874","8.8.8.8","443","6","296","1","1","0","0","0","0","0","0","0","0","0","0","0","6756.7567567568","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57984-6","10.11.10.25","57984","8.8.8.8","443","6","199403","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2592.7393268908","30.089818107049","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57984-6","10.11.10.25","57984","8.8.8.8","443","6","231","1","1","0","0","0","0","0","0","0","0","0","0","0","8658.0086580086","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57881-6","10.11.10.25","57881","8.8.8.8","443","6","7088550","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","72.934521164413","1.410725747861","136","136","47","155.8813651467","24299","0"
